一	1
欖	185,359,42,1,306,432
灣	277,442,417,417,149
籬	391,248,80,318,467
籮	391,306,417,467
蠻	442,417,417,375
觀	205,119,119,467,432
躡	119,208,356,357,356
釁	395,41,1,21,72,425,48,81
鑲	470,67,119,119,280,243
鑰	470,45,1,119,119,119,313
顱	372,301,305,1,5,434
饞	484,63,119,25,24,63,309,6
髖	379,382,139,205,432,6
鬣	447,128,170,120,47,445
黌	395,54,54,72,182,1,301,49
灤	277,442,417,417,186
矚	298,142,3,252,306,64,375
讚	442,226,56,226,55,434
鑷	470,356,357,356
韉	475,204,138,270,35,251
驢	489,372,301,305
驥	489,117,24,301,183,49
纜	417,359,42,1,306,432
讜	442,161,72,119,509
躪	119,208,204,461,467
釅	425,119,119,22,448,221
鑽	470,226,56,226,55,434
鑾	442,417,417,469
鑼	470,306,417,467
鱷	63,301,251,173,119,119,119,119
鱸	63,301,251,372,301,305
黷	509,101,306,434
豔	121,230,230,1,119,141,99,88,305
鑿	314,140,20,393,58,85,469
鸚	434,434,155,438,251
爨	395,41,1,21,72,185,185,105,250
驪	489,455,138,270,25,24
鬱	185,384,185,72,399,80,25,128
鸛	205,119,119,467,438,251
鸞	442,417,417,438,251
籲	391,47,119,119,119,313,1,5,434
乂	53
乜	92
凵	80
匚	28
厂	22
万	1,61
丌	109
乇	125
亍	19,10;1,32
囗	120
屮	152
彳	127
丏	21,14,11
冇	23,40
与	35,2
丮	13,97
亓	19,43;1,109
仂	46,83
仉	46,57
仈	46,48
冘	255
勼	64,90
卬	65,75
厹	90,88
圠	100,9
夃	87,85
夬	264
尐	160,7
巿	189
旡	200
殳	58,84
毌	273
气	223
爿	266
丱	351
丼	175,6
仨	46,1,19
仜	46,102
仩	46,38,1
仡	46,42,8
仝	45,102
仚	45,121
刌	113,82
刉	42,8,82
匜	28,154
卌	292
圢	100,32
圣	84,99
夗	135,76
夯	105,83
宁	139,32
宄	139,90
尒	45,159
尻	142,90
屴	121,83
屳	51,121
帄	122,32
庀	138,24
庂	138,45
忉	259,81
戉	296
扐	220,83
氕	223,4
氶	17,275
汃	277,48
氿	277,90
氻	277,83
犮	23,53,6
犰	194,90
玊	173,6
禸	318
肊	382,8
阞	166,83
伎	46,20,84
优	46,107,6
伬	46,142,7
仵	46,42,20;46,5,95
伔	46,72,57
仱	46,45,1,17
伀	46,48,88
价	46,45,43
伈	46,257
伝	46,19,88
伂	46,189
伅	46,198
伢	46,203
伓	46,191
伄	46,265
仴	46,238
伒	46,232
冱	69,1,164
刓	19,56,82
刐	241,82
劦	83,83,83
匢	28,245
匟	28,67,57
卍	354
厊	22,203
吇	119,162
囡	120,155
囟	5,120,54
圮	100,143
圪	100,42,8
圴	100,64,6
夼	105,171
妀	144,155
奼	156,125
妅	156,102
奻	156,155
奾	156,121
奷	156,126
奿	136,155
孖	163,162
尕	87,159
尥	107,64,6
屼	121,1,55
屺	121,143
屻	121,81,6
屾	121,121
巟	67,15,172
幵	95,95
庄	138,99
异	143,108
弚	48,265
彴	127,64,6
忕	259,105
忔	259,42,8
忏	259,126
扜	220,96
扞	220,95
扤	220,1,55
扡	220,154
扦	220,126
扢	220,42,8
扙	220,110
扠	220,84,6
扚	220,64,6
扥	220,124
攷	34,221
旯	209,90
旮	90,209
朾	185,32
朹	185,90
朸	185,83
朻	185,79
机	185,57
朿	364
朼	185,24
朳	185,48
氘	223,43
汆	51,275
汒	277,67,15
汜	277,145
汏	277,105
汊	277,84,6
汔	277,42,8
汋	277,64,6
汌	277,171
灱	250,81
牞	225,83
犴	194,95
犵	194,42,8
玎	174,32
甪	5,335
癿	331,9
穵	139,50,8
网	39,54,54
艸	153,152
艼	204,32
芀	204,81
艽	204,90
艿	204,87
虍	372
襾	362
邙	67,15,166
邗	95,166
邘	96,166
邛	103,166
邔	144,166
阢	166,1,55
阤	166,154
阠	166,13,20
阣	166,42,8
佖	46,341
伻	46,95,70
佢	46,102,73
佉	46,99,88
体	46,287
佤	46,294
伾	46,191,1
佧	46,38,1,37
佒	46,308
佟	46,130,71
佁	46,88,119
佘	45,283
伭	46,67,169
伳	46,286
伿	46,119,49
佡	46,45,121
冏	39,50,119
冹	69,23,53,6
刜	347,82
刞	300,82
刡	348,82
劭	81,119,83
劮	5,177,83
匉	64,95,70
卣	38,120,73
卲	81,119,75
厎	22,240,1
厏	22,324
吰	119,23,88
吷	119,264
吪	119,46,24
呔	119,105,6
呅	119,247
吙	119,249
吜	119,267
吥	119,191
吘	119,42,20;119,5,95
吽	119,224
呏	119,5,108
呁	119,64,19
吨	119,198
吤	119,45,43
呇	275,119
囮	120,46,24
囧	120,50,41
囥	120,67,57
坁	100,240
坅	100,45,1,17
坌	48,81,99
坉	100,198
坋	100,48,81
坒	25,24,99
夆	130,230
奀	191,105
妦	156,227
妘	156,19,88
妠	156,217
妗	156,45,1,17
妎	156,45,43
妢	156,48,81
妐	156,48,88
妏	156,247
妧	156,19,55
妡	156,232
宎	139,5,105
宒	139,222
尨	107,6,128
尪	107,173
岍	121,1,108
岏	121,19,55
岈	121,203
岋	121,246
岉	121,245
岒	121,45,1,17
岊	268,121
岆	121,5,105
岓	121,232
岕	121,45,43
巠	1,170,102
帊	122,268
帎	122,255
庋	138,20,84
庉	138,198
庌	138,203
庈	138,45,1,17
庍	138,232
弅	48,81,108
弝	149,268
彸	127,48,88
彶	127,246
忒	114,257
忑	1,37,257
忐	38,1,257
忭	259,67,37
忨	259,19,55
忮	259,20,84
忳	259,198
忡	259,214
忤	259,42,20;259,5,95
忣	259,246
忺	259,62,45
忯	259,240
忷	259,54,80
忻	259,232
怀	259,191
忴	259,45,1,17
戺	236,145
抃	220,67,37
抌	220,255
抎	220,19,88
抏	220,19,55
抔	220,191
抇	220,210
扱	220,246
扻	220,62,45
扺	220,240
扰	220,107,6
抁	220,88,55
抈	220,238
扷	220,5,105
扽	220,198
扲	220,45,1,17
扴	220,45,43
旰	209,95
旴	209,96
旳	209,64,6
旲	209,105
旵	209,121
杅	185,96
杇	185,1,34
杙	185,114
杕	185,105
杌	185,1,55
杈	185,84,6
杝	185,154
杍	185,162
杚	185,42,8
杋	185,57,6
毐	101,272
氙	223,121
氚	223,171
汸	277,67,61
汧	277,1,108
汫	277,175
沄	277,19,88
沋	277,107,6
沏	277,31,81
汱	277,192
汯	277,23,88
汩	277,210
沚	277,206
汭	277,217
沇	277,88,55
沕	277,245
沜	277,231
汦	277,240
汳	277,22,84
汥	277,20,84
汻	277,42,20;277,5,95
沎	277,46,24
灴	250,102
灺	250,154
牣	225,81,6
犿	194,67,37
犽	194,203
狃	194,267
狆	194,214
狁	194,88,55
犺	194,67,57
狅	194,5,99
玕	174,95
玗	174,96
玓	174,64,6
玔	174,171
玒	174,102
町	301,32
甹	302,34
疔	338,32
疕	338,24
皁	331,20
礽	284,87
耴	357,9
肕	382,81,6
肙	119,382
肐	382,42,8
肒	382,136
肜	382,128
芐	204,1,37
芏	204,99
芅	204,114
芎	204,149
芑	204,143
芓	204,162
芊	204,126
芃	204,57,6
芄	204,136
豸	441
迉	142,253
辿	121,253
邟	67,59,166
邡	67,61,166
邥	256,166
邞	177,166
邧	19,56,166
邠	48,81,166
阰	166,25,24
阨	166,22,76
阯	166,206
阭	166,88,55
丳	119,119,4,3
侘	46,139,125
佼	46,67,237
侅	46,404
佽	46,19,62,45
侀	46,1,108,82
侇	46,371
佶	46,101,119
佴	46,356
侉	46,105,1,34
侄	46,368
佷	46,412
佌	46,208,24
侗	46,39,1,119
佪	46,120,119
侚	46,64,209
佹	46,63,22,76
侁	46,226,55
佸	46,126,119
侐	46,5,305
侜	46,396
侔	46,88,224
侞	46,156,119
侒	46,139,155
侂	46,138,125
侕	46,366
佫	46,130,119
佮	46,45,1,119
冞	72,405
冼	69,226,55
冾	69,45,1,119
刵	357,82
刲	99,100,82
刳	106,1,34,82
剆	6,413,82
刱	175,81,6,6
劼	101,119,83
匊	64,405
匋	64,384
匼	29,45,1,119
厒	22,384
厔	22,368
咇	119,341
呿	119,99,88
咁	119,285
咑	119,220,32
咂	119,28,122
咈	119,347
呫	119,38,119
呺	119,119,34
呾	119,209,1
呥	119,310
呬	119,120,50
呴	119,64,119
呦	119,169,83
咍	119,88,119
呯	119,95,70
呡	119,348
呠	119,287
咘	119,23,122
呣	119,274
呧	119,240,1
呤	119,45,1,89
囷	120,326
囹	120,47,1,89
坯	100,191,1
坲	100,347
坭	100,142,24
坫	100,38,119
坱	100,308
坰	100,39,119
坶	100,274
垀	100,334
坵	100,329
坻	100,240,1
坳	100,169,83
坴	99,50,99
坢	100,70,97
坨	100,139,27
坽	100,45,1,89
夌	99,50,131
奅	105,134,75
妵	156,67,99
妺	156,282
姏	156,285
姎	156,308
妲	156,209,1
姌	156,310
姁	156,64,119
妶	156,67,169
妼	156,341
姃	156,1,206
姖	156,102,73
妱	156,81,119
妽	156,304
姀	156,325
姈	156,45,1,89
妴	135,76,155
姇	46,113,155
孢	163,64,145
孥	155,84,162
宓	139,341
宕	139,291
屄	142,139,48
屇	142,301
岮	121,139,27
岤	121,139,48
岠	121,102,73
岵	121,20,119
岯	121,191,1
岨	121,299
岬	121,303
岟	121,308
岣	121,64,119
岭	121,45,1,89
岢	121,32,119
岪	121,347
岧	121,81,119
岝	121,324
岥	121,349
岶	121,331
岰	121,169,83
岦	121,339
帗	122,23,53,6
帔	122,349
帙	122,5,176;122,42,105
弨	149,81,119
弢	149,152,84
弣	149,46,113
弤	149,240,1
彔	164,278
徂	127,299
彾	127,45,1,89
彽	127,240,1
忞	248,257
忥	223,257
怭	259,341
怦	259,95,70
怙	259,20,119
怲	259,290
怋	259,348
怴	259,296
怊	259,81,119
怗	259,38,119
怳	259,119,55
怚	259,299
怞	259,302
怬	259,120,50
怢	259,5,176
怍	259,324
怐	259,64,119
怮	259,169,83
怓	259,156,84
怑	259,70,97
怌	259,191,1
怉	259,64,145
怜	259,45,1,89
戔	202,202
戽	236,71,20
抭	220,139,55
抴	220,286
拑	220,285
抾	220,99,88
抪	220,23,122
抶	220,5,176
拊	220,46,113
抮	220,45,128
抳	220,142,24
抯	220,299
抻	220,304
抩	220,310
抰	220,308
抸	220,5,254
攽	49,81,221
斨	266,232
斻	67,61,42,57
昉	209,67,61
旼	209,247
昄	209,22,84
昒	209,245
昈	209,236
旻	209,247
昃	209,22,45
昋	5,105,209
昍	209,209
昅	209,246
旽	209,198
昑	209,45,1,17
昐	209,48,81
曶	245,209
朊	238,19,55
枅	185,1,108
杬	185,19,55
枎	185,176
枒	185,203
杶	185,198
杻	185,267
枘	185,217
枆	185,222
构	185,64,88
杴	185,62,45
枍	185,48,34
枌	185,48,81
杺	185,257
枟	185,19,88
枑	185,1,164
枙	185,22,76
枃	185,64,19
杽	185,218
极	185,246
杸	185,58,84
杹	185,46,24
枔	185,45,1,17
欥	209,62,45
殀	195,5,105
歾	195,245
毞	25,24,222
氝	223,217
沓	275,209
泬	277,139,48
泫	277,67,169
泮	277,70,97
泙	277,95,70
沶	277,283
泔	277,285
沭	277,188,6
泧	277,296
沷	277,23,53,6
泐	277,166,83
泂	277,39,119
沺	277,301
泃	277,64,119
泆	277,5,176
泭	277,46,113
泲	277,337
泒	277,332
泝	277,232,6
沴	277,45,128
沊	255,275
沝	276,275
沀	276,89,16,10
泞	277,139,32
泀	277,11,1,119
洰	277,102,73
泍	277,287
泇	277,83,119
沰	277,291
泹	277,209,1
泏	277,152,80
泩	277,322
泑	277,169,83
炔	250,264
炘	250,232
炅	209,249
炓	250,71,20
炆	250,247
炄	250,267
炑	250,184
炖	250,198
炂	250,48,88
炚	209,249
炃	48,81,249
牪	225,224
狖	194,139,48
狋	194,283
狘	194,296
狉	194,191,1
狜	194,20,119
狒	194,347
狔	194,142,24
狚	194,209,1
狌	194,322
狑	194,45,1,89
玤	174,227
玡	174,203
玭	174,25,24
玦	174,264
玢	174,48,81
玠	174,45,43
玬	174,241
玝	174,42,20
瓝	332,64,6
瓨	103,294
甿	301,67,15
畀	301,109
甾	170,301
疌	459
疘	338,102
皯	350,95
盳	298,67,15
盱	298,96
盰	298,95
盵	298,42,8
矸	291,95
矼	291,102
矹	291,1,55
矻	291,42,8
矺	291,125
矷	291,162
祂	284,154
礿	284,64,6
秅	325,125
穸	139,50,135
穻	139,50,96
竻	391,83
籵	405,20
糽	417,32
耵	357,32
肏	51,381
肮	382,67,57
肣	382,45,1,17
肸	382,48,20
肵	382,232
肭	382,217
舠	397,81
芠	204,247
苀	204,67,57
芫	204,19,55
芚	204,198
芘	204,25,24
芛	204,271
芵	204,264
芧	204,89,16,10
芮	204,217
芼	204,222
芞	204,223
芺	204,5,105
芴	204,245
芨	204,246
芡	204,62,45
芩	204,45,1,17
苂	204,249
芤	204,163,9
苃	204,23,84
芶	204,64,88
芢	204,46,19
虰	375,32
虯	375,79
虭	375,81
虮	375,57
豖	457
迒	67,57,253
迋	173,253
迓	203,253
迍	198,253
迖	193,253
迕	42,20,253
迗	1,106,253
邲	341,166
邴	290,166
邯	285,166
邳	191,2,166
邰	88,119,166
阹	166,99,88
阽	166,38,119
阼	166,324
阺	166,240,1
陃	166,290
俍	46,6,412
俅	46,427
俓	46,1,170,102
侲	46,22,19,158
俉	46,197,119
俋	46,119,268
俁	46,119,12,106
俔	46,432
俜	46,302,34
俙	46,54,23,122
侻	46,49,42,55
侳	46,99,47,47
俛	46,63,309
俇	46,194,173
俖	46,191,119
侺	46,121,45,1,17
俀	46,234,155
侹	46,5,99,157
俬	46,326,88
剄	1,170,103,82
剉	47,47,100,82
勀	20,119,56,83
勂	226,119,83
匽	29,209,155
卼	1,56,63,22,76
厗	22,339,20
厖	22,107,6,128
厙	22,419
厘	22,429
咺	119,1,209,1
咡	119,356
咭	119,101,119
咥	119,368
哏	119,412
哃	119,39,1,119
茍	205,64,119
咷	119,55,252
咮	119,5,281
哖	119,387
咶	119,126,119
哅	119,64,54,80
哆	119,135,135
咠	119,356
呰	208,24,119
咼	380,119
咢	119,119,1,34
咾	119,180,24
呲	119,208,24
哞	119,88,224
咰	119,64,209
垵	100,139,155
垞	100,139,125
垟	100,406
垤	100,368
垌	100,39,1,119
垗	100,55,252
垝	100,63,22,76
垛	100,58,186
垔	361,99
垘	100,46,192
垏	100,410
垙	100,161,1,55
垥	100,45,1,119
垚	99,100,99
垕	44,1,119,99
壴	101,119,140
复	42,209,131
奓	105,135,135
姡	156,126,119
姞	156,101,119
姮	156,1,209,1
娀	156,202,23
姱	156,105,1,34
姝	156,5,281
姺	156,226,55
姽	156,63,22,76
姼	156,135,135
姶	156,45,1,119
姤	156,44,1,119
姲	156,139,155
姷	156,23,238
姛	156,39,1,119
姩	156,387
姳	156,135,119
姵	156,60,1,122
姠	156,5,39,119
姾	156,51,173
姴	195,82,155
姭	83,83,83,155
宨	139,55,252
屌	142,119,122
峐	121,404
峘	121,1,209,1
峌	121,368
峗	121,63,22,76
峋	121,64,209
峛	121,195,82
峞	121,63,22,76
峚	121,105,99
峉	121,130,119
峇	121,45,1,119
峊	5,321,121
峖	121,139,155
峓	121,371
峔	121,180,24
峏	121,366
峈	121,130,119
峆	121,45,1,119
峎	121,412
峟	121,23,238
峸	121,295,11
巹	17,275,1,143
帡	122,140,108
帢	122,45,1,119
帣	176,70,122
帠	393,122
帤	156,119,122
庰	138,140,108
庤	138,101,113
庢	138,368
庛	138,208,24
庣	138,55,252
庥	138,46,184
弇	45,1,119,108
弮	70,176,149
彖	164,400
徆	127,361
怷	188,6,257
怹	46,154,257
恔	259,67,237
恲	259,140,108
恞	259,371
恅	259,180,24
恓	259,361
恇	259,28,173
恉	259,26,209
恛	259,120,119
恌	259,55,252
恀	259,135,135
恂	259,64,209
恟	259,64,54,80
怤	46,113,257
恄	259,101,119
恘	259,46,184
恦	259,5,39,119
恮	259,51,173
扂	236,38,119
扃	236,39,119
拏	156,84,218
挍	220,67,237
挋	220,359
拵	220,23,3,162
挎	220,105,1,34
挃	220,368
拫	220,412
拹	220,83,83,83
挏	220,39,1,119
挌	220,130,119
拸	220,135,135
拶	220,170,135
挀	220,44,244
挓	220,139,125
挔	220,401
拺	220,364
挕	220,356
拻	220,23,249
拰	220,46,95,1
敁	38,119,38,84
敃	348,221
斪	64,119,232
斿	67,61,42,162
昶	342,209
昡	209,67,169
昲	209,347
昵	209,142,24
昜	209,1,245
昦	209,105,43
昢	209,152,80
昳	209,5,176
昫	209,64,119
昺	209,290
昝	130,47,209
昴	209,134,75
昹	209,342
昮	209,103,83
朏	238,152,80
朐	238,64,119
柁	185,139,24
柲	185,341
柈	185,70,97
枺	185,282
柜	185,102,73
枻	185,286
柸	185,191,1
柘	185,291
柀	185,349
枷	185,83,119
柅	185,142,24
柫	185,347
柤	185,299
柟	185,310
枵	185,119,34
柍	185,308
枳	185,119,49
柷	185,119,55
柶	185,120,50
柮	185,152,80
柣	185,5,176
柂	185,42,154
枹	185,64,145
柎	185,46,113
柧	185,332
柰	185,283
枲	88,119,186
柼	185,139,48
柆	185,339
柭	185,23,53,6
柌	185,11,1,119
枮	185,38,119
柦	185,209,1
柛	185,304
柺	185,119,83
柉	185,5,254
柊	185,130,71
柃	185,45,1,89
柪	185,169,83
柋	46,202,186
欨	64,119,62,45
殂	195,299
殄	195,45,128
殶	67,100,58,84
毖	25,24,341
毘	301,25,24
毠	83,119,222
氠	223,304
氡	223,130,71
洨	277,67,237
洴	277,140,108
洭	277,28,173
洟	277,371
洼	277,99,99
洿	277,105,1,34
洒	277,361
洊	277,23,3,162
泚	277,208,24
洳	277,156,119
洄	277,120,119
洙	277,5,281
洺	277,135,119
洚	277,130,111
洑	277,46,192
洀	277,396
洝	277,139,155
浂	277,140,106
洁	277,101,119
洘	277,180,34
洷	277,368
洃	277,23,249
洏	277,366
浀	277,374
洇	277,120,106
洠	277,88,224
洬	277,60,195
洈	277,63,22,76
洢	277,46,271
洉	277,44,1,119
洐	277,127,19,10
炷	250,67,99
炟	250,209,1
炾	250,119,55
炱	88,119,249
炰	64,145,251
炡	250,1,206
炴	250,308
炵	250,130,71
炩	250,45,1,89
牁	266,32,119
牉	231,70,97
牊	231,81,119
牬	225,337
牰	225,302
牳	225,274
牮	46,114,224
狊	298,193
狤	194,101,119
狨	194,202,23
狫	194,180,24
狟	194,1,209,1
狪	194,39,1,119
狦	194,312
狣	194,55,252
玅	67,169,160,5
珌	174,341
珂	174,32,119
珈	174,83,119
珅	174,304
玹	174,67,169
玶	174,95,70
玵	174,285
玴	174,286
珫	174,115,55
玿	174,81,119
珇	174,299
玾	174,303
珃	174,310
珆	174,88,119
玸	174,64,145
珋	174,134,75
瓬	67,61,294
瓮	48,88,294
甮	245,335
畇	301,64,19
畈	301,22,84
疧	338,240
疪	338,25,24
癹	352,58,85
盄	265,305
眈	298,255
眃	298,19,88
眄	298,21,14,11
眅	298,22,84
眊	298,222
盷	298,64,19
盻	298,48,34
盺	298,232
矧	42,106,149,1
矨	42,106,5,105
砆	291,176
砑	291,203
砒	291,25,24
砅	291,275
砐	291,246
砏	291,48,81
砎	291,45,43
砉	227,291
砃	291,241
砓	291,58,84
祊	284,67,61
祌	284,214
祋	284,58,84
祅	284,5,105
祄	284,45,43
秕	326,25,24
种	326,214
秏	326,222
秖	326,240
秎	326,48,81
窀	139,50,198
穾	139,50,5,105
竑	340,23,88
笀	391,67,15
笁	391,102
籺	405,42,8
籸	405,13,20
籹	405,155
籿	405,113
粀	405,110
粁	405,126
紃	417,171
紈	417,136
紁	417,53,6
罘	306,191
羑	407,132
羍	105,406
羾	415,102
耇	180,64,119
耎	366,106
耏	366,128
耔	386,162
耷	105,356
胘	382,67,169
胇	382,347
胠	382,99,88
胑	382,119,49
胈	382,23,53,6
胂	382,304
胐	382,152,80
胅	382,5,176;382,42,105
胣	382,42,154
胙	382,324
胜	382,322
胊	382,64,119
胕	382,46,113
胉	382,331
胏	382,337
胗	382,45,128
胦	382,308
胍	382,332
臿	95,393
舡	397,102
芔	152,153,152
苙	204,339
苾	204,341
苹	204,95,70
茇	204,23,53,6
苨	204,142,24
茀	204,347
苕	204,81,119
茺	204,115,55
苫	204,38,119
苖	204,302
苴	204,299
苬	204,120,47
苡	204,297
苲	204,324
苵	204,5,176,204,42,105
茌	204,46,101
苻	204,46,113
苶	204,45,159
苰	204,149,88
苪	204,290
苤	204,191,1
苠	204,348
苺	204,274
苳	204,130,71
苭	204,169,83
虷	375,95
虴	375,125
虼	375,42,8
虳	375,64,6
衁	67,15,5,305
衎	127,95,19,10;127,95,1,32
衧	403,96
衪	403,154
衩	403,84,6
觓	63,40,99,79
訄	90,442
訇	64,442
赲	99,207,83
迣	286,253
迡	142,24,253
迮	324,253
迠	38,119,253
郱	140,108,166
邽	99,100,166
邿	101,113,166
郕	295,11,166
郅	369,166
邾	5,281,166
郇	64,209,166
郋	392,166
郈	44,1,119,166
釔	470,8
釓	470,9
陔	166,404
陏	166,23,238
陑	166,366
陓	166,105,1,34
陊	166,135,135
陎	166,5,281
倞	46,67,119,159
倅	46,67,47,47,20
倇	46,139,135,76
倓	46,250,249
倢	46,459
倰	46,99,50,131
倛	46,358,49
俵	46,178,243
俴	46,202,202
倳	46,452
倷	46,105,283
倬	46,38,209,20
俶	46,38,1,159,84
俷	46,382,268
倗	46,238,238
倜	46,40,99,119
倠	46,467
倧	46,139,283
倵	46,1,202,208
倯	46,185,48,88
倱	46,209,25,24
倎	46,460
党	161,72,119,55
冔	211,119,96
冓	280,310
凊	69,178,238
凄	69,462
凅	69,120,20,119
凈	69,234,263
凎	69,469
剡	250,250,82
剚	452,82
剒	183,209,82
剞	106,32,119,82
剟	85,85,85,85,82
剕	463,82
剢	457,82
勍	67,119,159,83
匎	64,106,315
厞	22,463
唦	119,277,160,5
哢	119,173,108
唗	119,99,207
唒	119,425
哧	119,99,242
哳	119,220,232
哤	119,107,6,128
唚	119,150,72,84
哿	83,119,32,119
唄	119,434
唈	119,119,268
哫	119,119,207
唑	119,47,47,99
唅	119,45,1,17,119
哱	119,20,72,162
唊	119,105,47,47
哻	119,209,95
哷	119,234,113
哸	119,234,155
哠	119,226,119
唎	119,326,82
唃	119,63,40,99
唋	119,45,1,187
圁	120,442
圂	120,426
埌	100,6,412
堲	413,75,99
埕	100,119,5,99
埒	100,234,113
垺	100,234,162
埆	100,63,40,99
垽	277,232,99
垼	127,58,84,99
垸	100,139,19,55
垶	100,339,20
垿	100,138,89,16,10
埇	100,89,39,97
埐	100,150,72,84
垹	100,228,166
埁	100,121,45,1,17
夎	47,47,99,131
奊	99,99,14,106
娙	156,1,170,102
娖	156,119,207
娭	156,88,42,106
娮	156,442
娕	156,423
娏	156,107,6,128
娗	156,126,1,157,156,5,99,157
娊	156,432
娞	156,234,155
娳	156,326,82
孬	191,156,162
宧	139,418
宭	139,271,119
宬	139,295,11
尃	420,113
屖	142,339,20
屔	329,142,24
峬	121,420
峿	121,197,119
峮	121,271,119
峱	194,267,121
峷	121,339,20
崀	121,6,412
峹	45,1,186,121
帩	122,161,382
帨	122,49,119,55
庨	138,180,162
庮	138,425
庪	138,220,20,84
庬	138,107,6,128
弳	149,1,170,102
弰	149,161,382
彧	370,119,2
恝	229,81,257
恚	99,99,257
恧	366,257
恁	46,95,1,257;46,1,101,257
悢	259,6,412
悈	259,202,108
悀	259,89,39,97
悒	259,119,268
悁	259,119,382
悝	259,429
悃	259,120,185
悕	259,54,23,122
悛	259,88,50,131
悗	259,63,309
悇	259,45,1,187
悜	259,119,5,99
悎	259,226,119
戙	39,1,119,202
扆	236,401
拲	183,48,218
挐	156,119,218
捖	220,139,19,13
挬	220,20,72,162
捄	220,427
捅	220,89,39,97
挶	220,142,11,119
捃	220,271,119
揤	220,413,75
挹	220,119,268
捋	220,234,113
捊	220,234,162
挼	220,234,155
挩	220,49,119,55
捁	220,226,119
挴	220,42,274
捘	220,88,50,131
捔	220,63,40,99
捙	220,419
挭	220,421
捇	220,99,242
挳	220,1,170,102
捚	220,429
捑	220,209,14,106
挸	220,432
捗	220,206,118
捀	220,130,230
捈	220,45,1,187
敊	38,1,159,38,84
敆	47,1,119,38,84
旆	67,61,42,189
旃	67,61,42,241
旄	67,61,42,222
旂	67,61,42,232
晊	209,368
晟	209,295,11
晇	209,105,1,34
晑	209,5,39,119
朒	238,381
朓	238,55,252
栟	185,140,108
栚	185,140,106
桉	185,139,155
栲	185,180,34
栳	185,180,24
栻	185,114,103
桋	185,371
桏	185,103,166
栖	185,361
栱	185,183,49
栜	185,364
栵	185,195,82
栫	185,23,3,162
栭	185,366
栯	185,23,238
桎	185,368
桄	185,161,1,55
栴	185,42,241
栝	185,126,119
栒	185,64,209
栔	229,81,186
栦	185,409
栨	185,19,62,45
栮	185,356
桍	185,105,1,34
栺	185,26,209
栥	19,62,47,186
栠	46,95,1,186;46,1,101,186
欬	404,62,45
欯	101,119,62,45
欭	120,106,62,45
欱	47,1,119,62,45
欴	6,413,62,45
歭	208,101,113
肂	195,410
殈	195,5,305
毦	357,222
毤	49,88,55,222
毨	222,226,55
毣	415,222
毢	222,361
毧	222,202,23
氥	223,361
浺	277,259,214
浣	277,139,19,55
浤	277,139,23,88
浶	277,139,224
洍	277,418
浡	277,20,72,162
涒	277,271,119
浘	277,142,222
浢	277,1,119,140
浭	277,421
浯	277,197,119
涑	277,423
涍	277,180,162
淯	277,115,382
浿	277,434
涆	277,209,95
浞	277,119,207
浧	277,119,5,99
浠	277,54,23,122
涗	277,49,119,55
浰	277,326,82
浼	277,63,309
浟	277,46,3,221
涂	277,45,1,187
涘	277,88,42,106
洯	229,81,275
浨	277,139,184
涋	277,139,192
浾	277,99,242
涀	277,432
涄	277,302,34
洖	277,119,12,106
涃	277,120,185
浻	277,39,50,119
浽	277,234,155
浵	277,241,128
涐	277,435
烜	250,1,209,1
烓	250,99,99
烑	250,55,252
烝	17,275,1,251
烋	46,185,251
缹	384,251
烢	250,139,125
烗	250,404
烒	250,202,103
烞	250,185,37
烠	250,23,238
烔	250,39,1,119
烍	250,226,55
烅	250,5,305
烆	250,127,19,10;249,127,1,32
烇	250,51,173
烚	250,45,1,119
烎	95,95,249
烡	249,183,49
牂	266,406
牸	225,139,162
牷	225,51,173
牶	70,176,224
猀	194,277,160,5
狺	194,442
狴	194,25,24,99
狾	194,220,232
狶	194,54,23,122
狳	194,45,1,187
狻	194,88,50,131
猁	194,326,82
珓	174,67,237
珙	174,183,49
珥	174,356
珖	174,161,1,55
玼	174,208,24
珧	174,55,252
珣	174,64,209
珩	174,127,19,10;174,127,1,32
珜	174,406
珒	174,410
珛	174,23,238
珔	174,23,3,162
珝	174,415
珚	174,120,106
珗	174,226,55
珘	174,396
珨	174,45,1,119
瓞	332,5,177
瓟	332,64,145
瓴	47,1,89,294
瓵	88,119,294
甡	323,322
畛	301,45,128
畟	301,50,131
疰	338,67,99
痁	338,38,119
疻	338,119,49
痄	338,324
痀	338,64,119
疿	338,347
疶	338,286
疺	338,5,254
皊	331,45,1,89
盉	326,305
眝	298,139,32
眛	298,281
眐	298,1,206
眓	298,296
眒	298,304
眣	298,5,176;298,42,105
眑	298,169,83
眕	298,45,128
眙	298,88,119
眚	322,298
眢	135,76,298
眧	298,81,119
砣	291,139,27
砬	291,339
砢	291,32,119
砵	291,287
砯	291,275,6
砨	291,236,8
砮	156,84,291
砫	291,67,99
砡	291,173,6
砩	291,347
砳	291,291
砪	291,274
砱	291,45,1,89
祔	284,46,113
祛	284,99,88
祏	284,291
祜	284,20,119
祓	284,23,53,6
祒	284,81,119
祑	284,5,176;284,42,105
秫	326,188,6
秬	326,102,73
秠	325,191,1
秮	326,88,119
秭	326,337
秪	326,240,1
秜	326,142,24
秞	326,302
秝	326,325
窆	139,50,5,254
窉	139,50,290
窅	139,50,298
窋	139,50,152,80
窌	139,50,134,75
